rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
123,5245.0,揽境,Talagon,,26.99-29.99万,https://www.autohome.com.cn/5245/#pvareaid=6861512,./images/by_series/5245_5127cb38.png,https://www.autohome.com.cn/5245/#pvareaid=6861512,大众,Volkswagen
124,7676.0,东风本田S7,S7,,19.99-24.99万,https://www.autohome.com.cn/7676/#pvareaid=6861512,./images/by_series/7676_e5c73cfa.png,https://www.autohome.com.cn/7676/#pvareaid=6861512,本田,ホンダ
125,5385.0,冒险家,Escape,,23.58-34.58万,https://www.autohome.com.cn/5385/#pvareaid=6861512,./images/by_series/5385_627ecd0a.png,https://www.autohome.com.cn/5385/#pvareaid=6861512,林肯,Lincoln
126,2565.0,艾力绅,Elysion,,24.98-30.38万,https://www.autohome.com.cn/2565/#pvareaid=6861512,./images/by_series/2565_fc761ee1.png,https://www.autohome.com.cn/2565/#pvareaid=6861512,本田,ホンダ
127,7344.0,宝马i5,i5,,36.80-53.99万,https://www.autohome.com.cn/7344/#pvareaid=6861512,./images/by_series/7344_3e257596.png,https://www.autohome.com.cn/7344/#pvareaid=6861512,宝马,BMW
128,8084.0,奔驰CLA新能源,CLA EV,,22.90-28.56万,https://www.autohome.com.cn/8084/#pvareaid=6861512,./images/by_series/8084_b1dcfac3.png,https://www.autohome.com.cn/8084/#pvareaid=6861512,奔驰,Mercedes-Benz
129,,奥迪A7L,A7L,,41.87-66.62万,,public/autohome_images/129_128_奥迪A7L.png,,,
130,,威霆,Elysion Breeze,,33.68-38.68万,,public/autohome_images/130_129_威霆.png,,,
131,,冠道,Avancier,,23.98-29.28万,,public/autohome_images/131_130_冠道.png,,,
132,,威朗,ヴェイラン (Verano),,12.89-15.89万,,public/autohome_images/132_131_威朗.png,,,
133,,型格,Integra,,13.99-17.09万,,public/autohome_images/133_132_型格.png,,,
134,,奥迪Q2L,Q2L,,17.18-21.00万,,public/autohome_images/134_133_奥迪Q2L.png,,,
135,,奔驰V级,Vクラス,,49.68-66.98万,,public/autohome_images/135_134_奔驰V级.png,,,
136,,福特烈马,Bronco,,29.98-49.88万,,public/autohome_images/136_135_福特烈马.png,,,
137,,捷豹XFL,XFL,,43.99-48.99万,,public/autohome_images/137_136_捷豹XFL.png,,,
138,,锐际,エスケープ (Escape),,16.98-21.98万,,public/autohome_images/138_137_锐际.png,,,
139,,标致5008,Peugeot 5008,5008.0,17.87-18.97万,,public/autohome_images/139_138_标致5008.png,,,
140,,凯迪拉克CT6,CT6,,36.99-42.99万,,public/autohome_images/140_139_凯迪拉克CT6.png,,,
141,,标致508,Peugeot 508,,16.37-19.47万,,public/autohome_images/141_140_标致508.png,,,
142,,本田UR-V,UR-V,,24.68-32.98万,,public/autohome_images/142_141_本田UR-V.png,,,
143,,世纪,Century,,46.99-69.99万,,public/autohome_images/143_142_世纪.png,,,
144,,探陆,Talagon,,23.98-30.18万,,public/autohome_images/144_143_探陆.png,,,
145,,马自达CX-30,CX-30,,9.99-13.99万,,public/autohome_images/145_144_马自达CX-30.png,,,
146,,奥迪Q6,Q6,,46.76-61.06万,,public/autohome_images/146_145_奥迪Q6.png,,,
147,4102.0,微蓝6,Velite 6,,11.28-16.89万,https://www.autohome.com.cn/4102/#pvareaid=6861512,./images/by_series/4102_d5ace838.png,https://www.autohome.com.cn/4102/#pvareaid=6861512,本田,ホンダ
148,,unknown_147,unknown_147,,19.99-21.89万,,public/autohome_images/148_147_unknown_147.png,,,
149,2927.0,胜达,Santa Fe,,19.58-26.88万,https://www.autohome.com.cn/2927/#pvareaid=6861512,./images/by_series/2927_ae854ee5.png,https://www.autohome.com.cn/2927/#pvareaid=6861512,现代,Hyundai
150,7044.0,smart精灵#3,smart #3,,16.49-25.99万,https://www.autohome.com.cn/7044/#pvareaid=6861512,./images/by_series/7044_ad228cae.png,https://www.autohome.com.cn/7044/#pvareaid=6861512,smart,smart
