rank,name,global_name,units,delta_vs_last_month,link,price,image_url,manufacturer,manufacturer_ja
55,逸动,Eado,7193,-15.0,https://www.autohome.com.cn/2429/#pvareaid=6861512,7.29-9.99万,./images/by_series/2429_4fdfc92f.png,长安,長安
56,岚图梦想家,Lantu Dreamer,6995,34.0,https://www.autohome.com.cn/6459/#pvareaid=6861512,30.99-70.99万,./images/by_series/6459_f46dc587.png,岚图汽车,Lantu（岚图汽车）
57,问界M8,AITO M8,6889,65.0,https://www.autohome.com.cn/8003/#pvareaid=6861512,35.98-45.98万,./images/by_series/8003_2e550323.png,AITO 问界,AITO（問界）
58,红旗H5,H5,6683,-7.0,https://www.autohome.com.cn/4410/#pvareaid=6861512,15.98-21.58万,./images/by_series/4410_30103952.png,红旗,紅旗
59,探岳,タイロン (Tayron),6667,-43.0,https://www.autohome.com.cn/4744/#pvareaid=6861512,19.89-25.99万,./images/by_series/4744_746b217e.png,大众,Volkswagen
60,宝马5系,5シリーズ,6622,7.0,https://www.autohome.com.cn/65/#pvareaid=6861512,36.80-44.80万,./images/by_series/65_b36d38a9.png,宝马,BMW
61,荣威i5,i5,6547,24.0,https://www.autohome.com.cn/4869/#pvareaid=6861512,6.89-12.58万,./images/by_series/4869_ae80355f.png,荣威,Roewe（栄威）
62,赛那SIENNA,シエナ,6542,6.0,https://www.autohome.com.cn/6272/#pvareaid=6861512,29.98-39.38万,./images/by_series/6272_ac5d879b.png,丰田,トヨタ
63,途岳,トゥアレ (Tharu),6289,-3.0,https://www.autohome.com.cn/4745/#pvareaid=6861512,12.59-21.66万,./images/by_series/4745_2e242b08.png,大众,Volkswagen
64,魏牌 高山,Gaoshan,6122,16.0,https://www.autohome.com.cn/7076/#pvareaid=6861512,27.28-35.38万,./images/by_series/7076_f28d5471.png,魏牌,WEY（魏牌）
65,亚洲龙,アバロン,6113,-21.0,https://www.autohome.com.cn/4962/#pvareaid=6861512,17.88-25.68万,./images/by_series/4962_3f11ec49.png,丰田,トヨタ
66,帝豪,Geely Emgrand,6055,-12.0,https://www.autohome.com.cn/3556/#pvareaid=6861512,6.29-9.19万,./images/by_series/3556_5bf02951.png,吉利汽车,Geely（吉利）
67,极狐 阿尔法S5,ARCFOX Alpha S5,6046,78.0,https://www.autohome.com.cn/7327/#pvareaid=6861512,10.48-17.78万,./images/by_series/7327_94a63b70.png,ARCFOX极狐,ARCFOX（極狐）
68,深蓝S07,Deepal S07,5988,35.0,https://www.autohome.com.cn/6817/#pvareaid=6861512,15.69-17.49万,./images/by_series/6817_3f326454.png,深蓝汽车,Deepal（深藍）
69,长安启源A06,Qiyuan A06,5959,33.0,https://www.autohome.com.cn/8140/#pvareaid=6861512,10.99-14.99万,./images/by_series/8140_91dee89a.png,长安启源,長安啓源
70,宋Ultra,Song Ultra,5940,199.0,https://www.autohome.com.cn/8511/#pvareaid=6861512,12.99-17.99万,./images/by_series/8511_7351cb25.png,比亚迪,BYD
71,奥迪A3,A3,5936,-2.0,https://www.autohome.com.cn/3170/#pvareaid=6861512,16.59-20.99万,./images/by_series/3170_38faeff7.png,奥迪,Audi
72,缤果S,Binguo S,5883,-26.0,https://www.autohome.com.cn/8189/#pvareaid=6861512,6.68-8.98万,./images/by_series/8189_66c04414.png,五菱汽车,Wuling（五菱）
73,银河E5,Galaxy E5,5876,9.0,https://www.autohome.com.cn/7650/#pvareaid=6861512,10.98-17.98万,./images/by_series/7650_cb82887d.png,吉利银河,Geely Galaxy（吉利銀河）
74,瑞虎8,Tiggo 8,5859,-22.0,https://www.autohome.com.cn/4693/#pvareaid=6861512,9.99-12.99万,./images/by_series/4693_5ef737a0.png,奇瑞,Chery（奇瑞）
75,奔腾小马,Pony,5846,,https://www.autohome.com.cn/7231/#pvareaid=6861512,3.49-5.39万,./images/by_series/7231_2e001ecf.png,奔腾,Bestune（奔騰）
76,理想L6,L6,5560,-15.0,https://www.autohome.com.cn/6950/#pvareaid=6861512,24.98-27.98万,./images/by_series/6950_2e001ecf.png,理想汽车,Li Auto
77,威兰达,ウィランダー,5528,-22.0,https://www.autohome.com.cn/5472/#pvareaid=6861512,16.98-23.08万,./images/by_series/5472_962ab92f.png,丰田,トヨタ
78,昂科威Plus,Envision Plus,5464,-44.0,https://www.autohome.com.cn/3554/#pvareaid=6861512,22.99-25.99万,./images/by_series/3554_5674c06a.png,别克,Buick
79,哈弗猛龙新能源,Raptor,5441,93.0,https://www.autohome.com.cn/7298/#pvareaid=6861512,17.38-20.88万,./images/by_series/7298_8d1e0cd8.png,哈弗,Haval（哈弗）
80,零跑B01,B01,5438,41.0,https://www.autohome.com.cn/8006/#pvareaid=6861512,8.98-14.97万,./images/by_series/8006_d84f675a.png,零跑汽车,Leapmotor
81,宝马X3,X3,5410,-10.0,https://www.autohome.com.cn/4658/#pvareaid=6861512,31.80-39.80万,./images/by_series/4658_e45bfe63.png,宝马,BMW
82,艾瑞泽8,Arrizo 8,5344,-12.0,https://www.autohome.com.cn/6664/#pvareaid=6861512,9.99-14.89万,./images/by_series/6664_d2ad5f28.png,奇瑞,Chery（奇瑞）
83,天籁,ティアナ,5285,13.0,https://www.autohome.com.cn/634/#pvareaid=6861512,13.99-23.98万,./images/by_series/634_0a4c7356.png,日产,日産
84,零跑B10,B10,5230,58.0,https://www.autohome.com.cn/7877/#pvareaid=6861512,9.98-14.98万,./images/by_series/7877_a62f9eac.png,零跑汽车,Leapmotor
85,钛3,Titanium 3,5206,14.0,https://www.autohome.com.cn/7356/#pvareaid=6861512,13.38-17.78万,./images/by_series/7356_77487f26.png,方程豹,Fangchengbao（方程豹）
86,深蓝L06,Deepal L06,5189,15.0,https://www.autohome.com.cn/8244/#pvareaid=6861512,12.59-15.69万,./images/by_series/8244_38d12b4e.png,深蓝汽车,Deepal（深藍）
87,海狮05 EV,シーライオン05 EV (Sealion 05 EV),5140,4.0,https://www.autohome.com.cn/7982/#pvareaid=6861512,11.78-14.59万,./images/by_series/7982_08d6f07e.png,比亚迪,BYD
88,汉兰达,ハイランダー,5139,-16.0,https://www.autohome.com.cn/771/#pvareaid=6861512,24.98-32.58万,./images/by_series/771_8530e9a0.png,丰田,トヨタ
89,元PLUS,Atto 3,5111,-10.0,https://www.autohome.com.cn/6298/#pvareaid=6861512,11.58-14.99万,./images/by_series/6298_c6968813.png,比亚迪,BYD
90,AION RT,AION RT,4990,2.0,https://www.autohome.com.cn/7860/#pvareaid=6861512,9.98-16.58万,./images/by_series/7860_776117ee.png,埃安,Aiways（埃安）
91,firefly萤火虫,firefly,4973,-7.0,https://www.autohome.com.cn/7990/#pvareaid=6861512,11.98-12.58万,./images/by_series/7990_975177d7.png,firefly萤火虫,firefly（萤火虫）
92,传祺M8,Trumpchi M8,4916,6.0,https://www.autohome.com.cn/4174/#pvareaid=6861512,18.98-23.98万,./images/by_series/4174_f458b2a2.png,广汽传祺,GAC Trumpchi（広汽伝祺）
93,腾势D9,デンツァD9 (Denza D9),4797,20.0,https://www.autohome.com.cn/6669/#pvareaid=6861512,30.98-60.06万,./images/by_series/6669_ca3123d9.png,腾势,DENZA
94,宋L DM-i,Song L DM-i,4720,-7.0,https://www.autohome.com.cn/7815/#pvareaid=6861512,13.58-17.58万,./images/by_series/7815_feee8fe3.png,比亚迪,BYD
95,零跑Lafa5,Leapmotor Lafa5,4707,74.0,https://www.autohome.com.cn/8278/#pvareaid=6861512,9.78-12.98万,./images/by_series/8278_fbda32a6.png,零跑汽车,Leapmotor
96,铂智7,bZ7,4637,236.0,https://www.autohome.com.cn/7724/#pvareaid=6861512,16.98-22.98万,./images/by_series/7724_a2db921a.png,丰田,トヨタ
97,海豹05 DM-i,シール05 DM-i (Seal 05 DM-i),4463,7.0,https://www.autohome.com.cn/7981/#pvareaid=6861512,7.98-10.38万,./images/by_series/7981_1610014d.png,比亚迪,BYD
98,零跑D19,Leap Motor D19,4455,,https://www.autohome.com.cn/8273/#pvareaid=6861512,21.98-26.98万,./images/by_series/8273_de27ab88.png,零跑汽车,Leapmotor
99,熊猫,Panda,4367,-22.0,https://www.autohome.com.cn/6924/#pvareaid=6861512,4.69-5.39万,./images/by_series/6924_f9ee19a3.png,吉利银河,Geely Galaxy（吉利銀河）
100,宝马X5,X5,4280,-7.0,https://www.autohome.com.cn/6548/#pvareaid=6861512,59.80-74.80万,./images/by_series/6548_26178c20.png,宝马,BMW
